id_cliente;recencia;frecuencia;monto;afinidad_promociones;afinidad_medicamentos;segmento
4189;24;5;289.65;0.09494217158639738;0.0;Esporádicos Recientes
4190;409;6;434.72;0.07542786161207214;0.1188811188811189;Esporádicos / Desertores
4191;714;2;159.53;0.0;0.0;Esporádicos / Desertores
4192;464;4;431.65999999999997;0.841402956030209;0.09984710188574342;Cazadores de Ofertas
4193;141;3;458.76;0.4435216671026245;0.0;Esporádicos Recientes
4194;541;2;93.46000000000001;1.0;0.3617590413010914;Cazadores de Ofertas
4196;341;2;106.44;0.9219278466741826;0.0;Cazadores de Ofertas
4197;546;2;314.87;0.0;0.0;Esporádicos / Desertores
4198;9;6;547.79;0.7873637707880756;0.03570711404005184;Cazadores de Ofertas
4199;9;35;2753.77;0.1103795887092967;0.07339029766465609;Frecuentes Regulares
4200;98;8;784.76;0.9127886232733574;0.012844691370610123;Cazadores de Ofertas
4201;137;5;272.03;0.3499246406646326;0.12068521854207258;Esporádicos Recientes
4202;228;10;400.6;0.26105841238142785;0.10162256615077384;Esporádicos Recientes
4203;2;29;2284.97;0.5143393567530428;0.01563696678731012;Frecuentes Regulares
4204;441;9;1416.6399999999999;0.0;0.11408685339959342;Esporádicos / Desertores
4205;539;1;34.32;1.0;0.0;Cazadores de Ofertas
4206;648;2;55.97;0.08736823298195463;0.0;Esporádicos / Desertores
4207;309;1;31.3;0.0;0.0;Esporádicos / Desertores
4208;24;5;303.73;0.5631317288381128;0.2508477924472393;Esporádicos Recientes
4209;188;5;139.97;0.5052511252411231;0.0;Esporádicos Recientes
4210;589;72;3829.88;0.5620254420504037;0.095185749945168;Leales VIP / Crónicos
4211;5;88;7781.96;0.24405419714313617;0.0646636579987561;Leales VIP / Crónicos
4213;599;3;100.31;1.0;0.026916558668128802;Cazadores de Ofertas
4215;558;3;65.64;0.48689823278488725;0.0;Esporádicos / Desertores
4216;379;4;180.23000000000002;1.0;0.1760528213948843;Cazadores de Ofertas
4217;79;4;218.32000000000002;1.0;0.0;Cazadores de Ofertas
4218;400;5;743.14;0.3456683801168017;0.0;Esporádicos / Desertores
4219;179;36;2636.85;0.6837211066234332;0.1016440070538711;Frecuentes Regulares
4220;240;2;315.57000000000005;1.0;0.0;Cazadores de Ofertas
4221;525;20;1225.47;0.6156495059038574;0.05594588198813517;Cazadores de Ofertas
4222;133;8;697.79;0.25754166726378996;0.0;Esporádicos Recientes
4223;373;7;937.53;0.1466833061342037;0.0;Esporádicos / Desertores
4224;27;9;577.37;0.2761314235239102;0.0;Esporádicos Recientes
4225;177;1;125.51;0.0;0.0;Esporádicos Recientes
4226;55;1;73.4;0.0;0.0;Esporádicos Recientes
4227;182;7;843.13;0.0;0.07261039222895639;Esporádicos Recientes
4228;150;6;237.82;0.4189723320158103;0.0;Esporádicos Recientes
4229;257;27;1525.65;0.32510077671812015;0.03880313309081375;Frecuentes Regulares
4230;650;4;306.8;0.0;0.03432203389830508;Esporádicos / Desertores
4231;580;6;555.09;0.37269631951575427;0.05599092039128789;Esporádicos / Desertores
4232;45;2;39.62;1.0;0.7364967188288744;En Riesgo (Solo Medicamentos)
4233;399;1;10.98;1.0;0.0;Cazadores de Ofertas
4234;25;2;470.3;0.8741441633000213;0.0;Cazadores de Ofertas
4235;343;4;431.77;0.9108321560089863;0.0;Cazadores de Ofertas
4236;499;2;264.66;0.0;0.0;Esporádicos / Desertores
4237;109;14;1087.4;0.5904450983998528;0.12826006989148425;Frecuentes Regulares
4239;5;13;1173.0;0.25312020460358053;0.0;Esporádicos Recientes
4240;312;7;654.91;0.47991327052572114;0.029820891420195145;Cazadores de Ofertas
4242;195;7;570.3199999999999;0.566646794781877;0.10778159629681583;Cazadores de Ofertas
4243;43;15;1353.71;0.8379342695259693;0.004749909507944832;Cazadores de Ofertas
4245;157;19;2042.34;0.18409765269249978;0.007868425433571297;Frecuentes Regulares
4246;446;6;384.42;0.5525727069351231;0.4307007960043703;En Riesgo (Solo Medicamentos)
4247;56;22;1883.02;0.2725621607842721;0.04125288101029198;Frecuentes Regulares
4248;154;23;796.8199999999999;0.6901307698099948;0.02806154463994378;Cazadores de Ofertas
4249;36;3;282.63;0.0;0.0;Esporádicos Recientes
4250;584;25;1529.23;0.6563303100253068;0.011345579147675628;Cazadores de Ofertas
4251;489;5;114.97;0.4575106549534661;0.0;Esporádicos / Desertores
4252;202;4;332.68;0.5821209570758686;0.0;Cazadores de Ofertas
4253;176;7;950.2;0.9496106082929909;0.058777099557987794;Cazadores de Ofertas
4254;318;3;390.40000000000003;1.0;0.0;Cazadores de Ofertas
4255;641;3;121.49;1.0;0.0;Cazadores de Ofertas
4256;356;2;107.3;0.0;0.0;Esporádicos / Desertores
4257;14;7;958.0400000000001;0.45689115277023923;0.10543401110600809;Esporádicos Recientes
4258;42;5;161.35000000000002;0.3642392314843508;0.5838859621939881;En Riesgo (Solo Medicamentos)
4259;87;17;622.21;0.25375677022227217;0.0;Esporádicos Recientes
4261;177;4;368.27;0.418986070002987;0.0;Esporádicos Recientes
4262;0;33;3577.09;0.09691117640316571;0.021341369660813677;Frecuentes Regulares
4263;13;93;6460.01;0.3188973391682056;0.061281638882911944;Leales VIP / Crónicos
4264;528;1;84.66;1.0;0.0;Cazadores de Ofertas
4265;261;8;1744.4199999999998;0.2589972598342143;0.044903176987193455;Esporádicos Recientes
4266;163;5;881.87;0.0;0.006248086452651751;Esporádicos Recientes
4267;22;83;5241.32;0.2580494989811727;0.0865812428930117;Leales VIP / Crónicos
4268;489;3;106.09;0.0;0.0;Esporádicos / Desertores
4269;7;87;6236.52;0.5144215043004752;0.05323642031132746;Leales VIP / Crónicos
4270;553;7;356.28000000000003;0.7294824295497921;0.058100370495116196;Cazadores de Ofertas
4271;665;7;302.2;0.3245863666446062;0.0;Esporádicos / Desertores
4273;67;10;308.05;0.07385164745982793;0.1571498133419899;Esporádicos Recientes
4274;16;19;1387.3700000000001;0.0;0.11725062528381038;Esporádicos Recientes
4275;75;13;760.08;0.4524918429638985;0.08392537627618143;Esporádicos Recientes
4276;153;6;1126.73;0.01587780568547922;0.0;Esporádicos Recientes
4277;168;9;467.62;0.49349899491039734;0.18001796330353706;Esporádicos Recientes
4278;399;11;570.5999999999999;0.1588503329828251;0.09872064493515599;Esporádicos / Desertores
4279;335;7;294.24;0.6671084828711257;0.036058999456226204;Cazadores de Ofertas
4280;60;5;775.1;0.7292220358663398;0.0;Cazadores de Ofertas
4281;538;2;59.92;0.22746995994659547;0.0;Esporádicos / Desertores
4282;157;12;770.08;0.3033321213380428;0.2586354664450447;Esporádicos Recientes
4283;10;3;94.75;0.670712401055409;0.0;Cazadores de Ofertas
4284;80;5;503.05999999999995;0.20528366397646405;0.060569315787381235;Esporádicos Recientes
4285;664;8;179.14;0.3194149826950988;0.0;Esporádicos / Desertores
4286;17;27;2064.89;0.39660708318602933;0.07740363893476165;Frecuentes Regulares
4287;516;10;703.11;0.9425694414814183;0.08001592922871242;Cazadores de Ofertas
4288;0;80;4470.9;0.2756491981480239;0.07702699680153885;Leales VIP / Crónicos
4289;364;4;115.97;1.0;0.0;Cazadores de Ofertas
4290;32;15;630.28;0.5940851684965412;0.13946182648981406;Esporádicos Recientes
4291;5;30;2305.95;0.6475465643227304;0.028920835230599105;Frecuentes Regulares
4292;80;7;287.64;0.8844736476150744;0.11552635238492559;Cazadores de Ofertas
4293;422;4;633.53;0.873170962701056;0.051852319542878784;Cazadores de Ofertas
4294;558;2;30.869999999999997;0.0;0.0;Esporádicos / Desertores
4296;2;12;1458.77;0.4145890030642253;0.03007328091474324;Frecuentes Regulares
4298;506;3;197.64;1.0;0.0;Cazadores de Ofertas
4299;536;6;476.32000000000005;0.5156827342962713;0.005353543836076586;Esporádicos / Desertores
4300;37;26;1783.48;0.3378395047883912;0.16043914145378696;Frecuentes Regulares
4301;87;7;270.7;0.12190616919098633;0.7141115626154415;En Riesgo (Solo Medicamentos)
4302;482;2;452.76;1.0;0.032092057602261685;Cazadores de Ofertas
4303;701;1;46.54;1.0;0.0;Cazadores de Ofertas
4304;139;5;268.17;0.2401088861543051;0.029421635529701305;Esporádicos Recientes
4305;295;22;1669.98;0.17083438125007486;0.09971376902717398;Frecuentes Regulares
4306;19;1;162.3;0.0;0.0;Esporádicos Recientes
4307;134;4;400.31;0.0;0.3184282181309485;Esporádicos Recientes
4308;180;4;260.97;0.01571061807870636;0.01571061807870636;Esporádicos Recientes
4309;193;5;196.08999999999997;0.5309806721403438;0.08205415880463053;Cazadores de Ofertas
4310;148;6;269.83;0.31379016417744504;0.0;Esporádicos Recientes
4311;518;89;6499.13;0.2901680686491884;0.061066635072694345;Leales VIP / Crónicos
4312;11;60;4857.1;0.569426200819419;0.05061044656276378;Leales VIP / Crónicos
4313;20;19;1657.23;0.2543521418270246;0.13910561599777943;Frecuentes Regulares
4314;362;96;8764.25;0.4314447899135693;0.07670935904384289;Leales VIP / Crónicos
4315;166;9;637.0500000000001;0.06716898202652853;0.12637940507024567;Esporádicos Recientes
4316;642;1;79.18;0.0;0.0;Esporádicos / Desertores
4317;293;5;209.69;1.0;0.0;Cazadores de Ofertas
4318;350;1;22.270000000000003;1.0;0.0;Cazadores de Ofertas
4319;177;3;93.13;0.060023622892730596;0.060023622892730596;Esporádicos Recientes
4320;148;30;2726.67;0.28779793667733905;0.03806107816494112;Frecuentes Regulares
4321;8;18;1622.76;0.4999383765929651;0.049557543937489214;Frecuentes Regulares
4323;4;33;1783.21;0.07385557505846198;0.2256548583733828;Frecuentes Regulares
4324;626;106;7169.15;0.49406136013334917;0.04280981706338967;Leales VIP / Crónicos
4325;11;9;548.9799999999999;0.7969689241866735;0.26787861124266826;Cazadores de Ofertas
4326;22;17;1280.21;0.32964123073558244;0.020785652353910687;Frecuentes Regulares
4327;356;4;196.85;0.0;0.0;Esporádicos / Desertores
4328;531;5;883.87;0.21907067781461073;0.0030094923461595033;Esporádicos / Desertores
4329;21;2;364.01;0.0;0.0;Esporádicos Recientes
4330;698;1;90.9;1.0;0.0;Cazadores de Ofertas
4331;22;9;563.1;0.5559758479843722;0.21133013674302964;Esporádicos Recientes
4333;496;6;734.06;0.0;0.010244394191210529;Esporádicos / Desertores
4334;492;3;97.55;0.0;0.0;Esporádicos / Desertores
4335;19;5;207.39000000000001;0.8168185544143883;0.0;Cazadores de Ofertas
4336;695;2;216.79999999999998;0.0;0.0;Esporádicos / Desertores
4337;338;6;782.6099999999999;0.6425933734554886;0.0;Cazadores de Ofertas
4338;164;6;309.75;0.0;0.03631961259079903;Esporádicos Recientes
4339;449;2;33.89;0.0;0.0;Esporádicos / Desertores
4341;1;31;1541.96;0.41063322005758907;0.12785026848945497;Frecuentes Regulares
4342;15;57;4657.72;0.22202708621385572;0.04155681320474395;Leales VIP / Crónicos
4343;412;4;293.64;0.0;0.2432911047541207;Esporádicos / Desertores
4344;0;68;5527.99;0.44770884173090036;0.06307355838197971;Leales VIP / Crónicos
4345;597;4;73.02;1.0;0.24924678170364284;Cazadores de Ofertas
4346;139;4;295.23;0.0;0.0;Esporádicos Recientes
4347;4;5;542.45;0.0;0.2785141487694718;Esporádicos Recientes
4348;706;1;81.78;0.0;0.0;Esporádicos / Desertores
4349;448;6;591.58;0.09540552418945873;0.03960580141316474;Esporádicos / Desertores
4350;327;14;847.25;0.25934493951018;0.04526408970197698;Esporádicos / Desertores
4351;163;5;661.99;0.23412740373721655;0.04123929364491911;Esporádicos Recientes
4352;47;14;1898.5400000000002;0.2750481949287347;0.012662361604180052;Frecuentes Regulares
4353;116;7;370.69;0.091343170843562;0.0;Esporádicos Recientes
4354;522;4;281.9;1.0;0.0;Cazadores de Ofertas
4355;364;5;704.9100000000001;0.7637428891631557;0.0454526109716134;Cazadores de Ofertas
4356;593;5;259.92;0.6771314250538627;0.14500615574022777;Cazadores de Ofertas
4357;24;36;3149.31;0.5230987105111913;0.0669765758213704;Frecuentes Regulares
4358;381;7;413.59000000000003;0.13745496747987138;0.11235764887932492;Esporádicos / Desertores
4359;17;6;590.8;0.8323798239675018;0.0;Cazadores de Ofertas
4360;703;2;81.16;0.0;0.23447511089206508;Esporádicos / Desertores
4361;541;3;126.08;0.7477791878172589;0.0;Cazadores de Ofertas
4362;52;4;327.27;0.0;0.0;Esporádicos Recientes
4363;89;2;98.37;1.0;0.0;Cazadores de Ofertas
4364;399;3;146.66;0.0;0.0;Esporádicos / Desertores
4365;342;12;978.59;0.227827793049183;0.10121705719453498;Esporádicos / Desertores
4366;67;5;331.79999999999995;0.8076853526220616;0.05913200723327307;Cazadores de Ofertas
4367;9;7;712.3000000000001;0.5440123543450792;0.10077214656745755;Esporádicos Recientes
4368;136;7;602.94;0.0;0.0;Esporádicos Recientes
4370;59;6;242.35000000000002;0.5324530637507737;0.06531875386837219;Esporádicos Recientes
4371;408;3;164.56;0.0;0.0;Esporádicos / Desertores
4372;180;3;244.83;0.1288240820160928;0.7478250214434505;En Riesgo (Solo Medicamentos)
4373;367;3;68.44;1.0;0.2125949736995909;Cazadores de Ofertas
4375;43;33;2526.35;0.1863241435272231;0.060553763334454856;Frecuentes Regulares
4376;451;3;291.23;1.0;0.04851835319163548;Cazadores de Ofertas
4377;196;6;1054.6;0.730390669448132;0.06828181300967191;Cazadores de Ofertas
4378;30;14;1364.31;0.39806202402679747;0.0327564849630949;Frecuentes Regulares
4379;15;4;108.25;0.0;0.3215704387990762;Esporádicos Recientes
4380;11;29;1663.82;0.2631955379788679;0.09469173348078519;Frecuentes Regulares
4381;675;4;311.96999999999997;0.9283905503734334;0.07160944962656667;Cazadores de Ofertas
4382;381;5;499.62;0.005344061486729915;0.11058404387334374;Esporádicos / Desertores
4383;375;6;344.93;1.0;0.0;Cazadores de Ofertas
4384;29;31;2259.35;0.5044326908181557;0.09987828357713503;Frecuentes Regulares
4385;371;4;693.75;0.0;0.01964684684684685;Esporádicos / Desertores
4386;381;6;178.62;1.0;0.16034038741462323;Cazadores de Ofertas
4387;245;2;338.23;0.14708925878839843;0.14708925878839843;Esporádicos Recientes
4388;718;1;10.81;0.0;1.0;En Riesgo (Solo Medicamentos)
4389;158;7;576.99;0.6645695765957815;0.09386644482573354;Cazadores de Ofertas
4390;70;9;666.0500000000001;0.08090984160348322;0.04619773290293521;Esporádicos Recientes
4391;128;5;244.48;0.019101767015706806;0.09845386125654451;Esporádicos Recientes
4392;352;24;2949.9500000000003;0.3722944456685706;0.022749538127764875;Frecuentes Regulares
4393;674;1;258.57;0.0;0.0;Esporádicos / Desertores
4394;29;24;1567.51;0.36340438019534166;0.016682509202493128;Frecuentes Regulares
4395;391;4;794.4300000000001;0.9799604748058357;0.035887365784273;Cazadores de Ofertas
4396;45;20;1914.89;0.14695883314446262;0.028858054509658518;Frecuentes Regulares
4397;370;3;163.6;0.0;0.20158924205378972;Esporádicos / Desertores
4398;260;8;715.21;0.0;0.030340739083625785;Esporádicos Recientes
4399;221;2;71.34;0.0;0.2837118026352677;Esporádicos Recientes
4400;534;1;19.05;1.0;1.0;En Riesgo (Solo Medicamentos)
4401;15;8;864.61;0.0;0.05098252391251547;Esporádicos Recientes
4402;705;4;420.88;0.4713695114997149;0.0;Esporádicos / Desertores
4403;6;8;342.85;0.12057751203150066;0.19932915269068105;Esporádicos Recientes
4404;19;3;260.95;0.0;0.07330906303889634;Esporádicos Recientes
4405;322;5;285.01;0.16048559699659662;0.037086418020420335;Esporádicos / Desertores
4406;29;39;3012.33;0.27739656677721236;0.07484903712408668;Frecuentes Regulares
4407;630;5;654.66;1.0;0.07315247609446125;Cazadores de Ofertas
4408;25;18;1140.1799999999998;0.12396288305355296;0.05664895016576331;Esporádicos Recientes
4409;202;5;328.44;0.5590062111801242;0.06701376202654975;Cazadores de Ofertas
4411;69;1;161.49;0.0;0.0;Esporádicos Recientes
4412;4;60;4732.6900000000005;0.2024704766211182;0.03270021911428806;Leales VIP / Crónicos
4413;337;9;269.56;0.4751075827274076;0.12880249295147647;Cazadores de Ofertas
4414;525;1;36.39;0.0;0.0;Esporádicos / Desertores
4415;145;4;585.92;0.023740442381212454;0.0;Esporádicos Recientes
4416;373;2;242.17000000000002;1.0;0.0;Cazadores de Ofertas
4418;24;6;200.41000000000003;1.0;0.0;Cazadores de Ofertas
4419;524;1;53.34;0.0;0.0;Esporádicos / Desertores
4420;163;6;524.65;0.23547126655865816;0.04614504908033928;Esporádicos Recientes
4421;468;3;210.41;0.03036927902666223;0.03036927902666223;Esporádicos / Desertores
4422;539;5;403.19000000000005;0.5534611473498847;0.17406185669287433;Esporádicos / Desertores
4423;99;9;455.36999999999995;0.7896875068625514;0.0;Cazadores de Ofertas
4424;625;1;26.49;0.0;0.0;Esporádicos / Desertores
4425;24;4;303.91;0.6733901483991971;0.0;Cazadores de Ofertas
4426;528;6;220.4;0.7424682395644283;0.0;Cazadores de Ofertas
4427;416;6;966.5799999999999;0.19791429576444786;0.0;Esporádicos / Desertores
4428;154;2;85.75;0.0;0.0;Esporádicos Recientes
4429;646;3;173.91;0.0;0.0;Esporádicos / Desertores
4430;135;4;716.9100000000001;0.0;0.0;Esporádicos Recientes
4431;16;31;2110.23;0.15320604862977022;0.0431185226254958;Frecuentes Regulares
4433;631;1;27.15;1.0;0.0;Cazadores de Ofertas
4434;546;23;1364.56;0.30472093568622854;0.2972753121885443;Esporádicos / Desertores
4435;224;8;553.82;0.6811418872557871;0.1288685854609801;Cazadores de Ofertas
4436;436;2;97.02999999999999;1.0;0.0;Cazadores de Ofertas
4437;527;4;114.96;0.9303235908141962;0.0;Cazadores de Ofertas
4438;2;20;1553.0;0.3145331616226658;0.04577591757887959;Frecuentes Regulares
4439;80;26;2204.92;0.3110044808881955;0.012630843749433086;Frecuentes Regulares
4440;32;7;473.97;0.4968035951642509;0.035909445745511324;Esporádicos Recientes
4441;413;2;80.64;1.0;0.0;Cazadores de Ofertas
4442;112;3;188.85;0.21371458829759069;0.0;Esporádicos Recientes
4443;591;6;250.92;0.679818268770923;0.0;Cazadores de Ofertas
4444;207;3;142.09;0.0;0.0;Esporádicos Recientes
4445;389;5;178.57;0.9565996527972224;0.04340034720277763;Cazadores de Ofertas
4446;123;2;91.47;0.17677927189242373;0.0;Esporádicos Recientes
4447;132;32;3369.1400000000003;0.03999240162177885;0.09847320087618798;Frecuentes Regulares
4448;44;4;155.17;0.31198040858413356;0.0;Esporádicos Recientes
4449;163;3;88.99;0.0;0.0;Esporádicos Recientes
4451;510;7;412.68;1.0;0.11645827275370747;Cazadores de Ofertas
4452;195;3;76.85000000000001;0.41717631750162654;0.0;Esporádicos Recientes
4453;252;5;298.95000000000005;0.9072085633049005;0.0927914366950995;Cazadores de Ofertas
4454;16;26;1585.53;0.14926239175543826;0.07179302819877266;Frecuentes Regulares
4455;4;21;2383.1;0.0;0.07643405648105409;Frecuentes Regulares
4456;21;33;2586.85;0.5902932137541799;0.01798712720103601;Frecuentes Regulares
4457;400;3;85.91;1.0;0.0;Cazadores de Ofertas
4458;468;6;404.25;0.3060482374768089;0.0;Esporádicos / Desertores
4459;416;3;244.51;0.6590323504151159;0.0;Cazadores de Ofertas
4463;74;7;413.14;0.5407125913733843;0.08786367817204821;Esporádicos Recientes
4464;17;27;1325.29;0.5239607934867085;0.14716778969131286;Frecuentes Regulares
4465;23;6;391.99000000000007;0.0;0.023929181866884357;Esporádicos Recientes
4466;86;4;195.35999999999999;0.09945741195741196;0.0;Esporádicos Recientes
4467;186;2;89.86000000000001;1.0;0.0;Cazadores de Ofertas
4468;333;6;557.52;0.5195149949777587;0.0;Cazadores de Ofertas
4469;315;7;426.77;1.0;0.0;Cazadores de Ofertas
4470;185;24;1911.52;0.19747635389637566;0.05201096509583996;Frecuentes Regulares
4471;212;6;648.36;0.11353260534271084;0.017366894934912704;Esporádicos Recientes
4472;387;4;261.46999999999997;0.6299001797529353;0.0;Cazadores de Ofertas
4473;25;8;435.19;0.5716813345894897;0.06787839794112917;Esporádicos Recientes
4474;274;2;555.03;0.0;0.0;Esporádicos Recientes
4475;294;6;192.2;0.5032778355879293;0.0740894901144641;Cazadores de Ofertas
4476;375;7;375.41999999999996;0.47698577593095737;0.0;Cazadores de Ofertas
4477;1;6;207.54000000000002;0.0;0.0;Esporádicos Recientes
4479;574;1;27.56;0.0;1.0;En Riesgo (Solo Medicamentos)
4480;417;17;920.4;0.18911342894393743;0.08453933072577141;Esporádicos / Desertores
4481;162;7;485.26000000000005;0.0;0.04603717594691505;Esporádicos Recientes
4482;27;24;827.94;0.20682658163635045;0.24614102471193564;Frecuentes Regulares
4483;366;3;77.03999999999999;1.0;0.0;Cazadores de Ofertas
4484;181;1;200.52;0.0;0.0;Esporádicos Recientes
4485;98;5;213.68;1.0;0.0;Cazadores de Ofertas
4486;233;3;64.35;0.18834498834498836;0.0;Esporádicos Recientes
4487;0;14;1279.98;0.21358146221034702;0.01357052453944593;Esporádicos Recientes
4488;366;2;137.75;1.0;0.0;Cazadores de Ofertas
4489;134;5;156.79999999999998;0.0;0.0;Esporádicos Recientes
4490;467;25;2908.16;0.3299405809859155;0.016632509903169012;Frecuentes Regulares
4491;279;6;178.74;0.9270448696430569;0.0;Cazadores de Ofertas
4493;20;3;457.55;0.0;0.032870724510982406;Esporádicos Recientes
4494;311;5;101.63000000000001;0.6729312210961331;0.18842861359834692;Cazadores de Ofertas
4495;97;9;569.41;0.4735252278674418;0.2932509088354613;Esporádicos Recientes
4497;350;1;49.97;0.0;0.0;Esporádicos / Desertores
4498;24;4;207.97;1.0;0.0;Cazadores de Ofertas
4499;384;14;1103.03;0.5380180049500014;0.03024396435273746;Cazadores de Ofertas
4500;386;1;42.01;1.0;0.0;Cazadores de Ofertas
4501;56;8;833.18;0.0;0.07789433255719054;Esporádicos Recientes
4502;63;4;392.33;0.0;0.0;Esporádicos Recientes
4503;156;6;364.43;0.17043053535658426;0.10794940043355378;Esporádicos Recientes
4504;19;6;482.03;0.0;0.08945501317345393;Esporádicos Recientes
4505;424;3;40.06;0.2985521717423864;0.2985521717423864;Esporádicos / Desertores
4506;38;4;131.74;0.9437528465158647;0.0;Cazadores de Ofertas
4507;122;3;45.64;0.44566170026292734;0.0;Esporádicos Recientes
4508;505;2;59.349999999999994;0.0;0.3649536647009267;Esporádicos / Desertores
4509;0;67;5939.83;0.24168705164962637;0.08321786987169667;Leales VIP / Crónicos
4510;241;6;650.4699999999999;0.20210001998554894;0.014097498731686321;Esporádicos Recientes
4511;517;5;190.69;0.4709213907388956;0.18548429388011956;Esporádicos / Desertores
4512;436;6;371.45;0.0;0.030394400323058283;Esporádicos / Desertores
4513;29;30;2178.21;0.2297528704762167;0.10633501820301991;Frecuentes Regulares
4514;19;34;2122.38;0.42658242162101034;0.05623875083632526;Frecuentes Regulares
4515;45;4;600.03;0.1783744146126027;0.0;Esporádicos Recientes
4516;73;5;889.2300000000001;1.0;0.08353294423265072;Cazadores de Ofertas
4517;40;30;2514.08;0.1824643607204226;0.034060173105072235;Frecuentes Regulares
4518;533;21;2294.84;0.16292639138240572;0.009455996932247999;Esporádicos / Desertores
4519;3;3;504.52000000000004;0.0;0.0;Esporádicos Recientes
4520;471;1;121.79;1.0;0.0;Cazadores de Ofertas
4521;15;3;205.73;0.0;0.0;Esporádicos Recientes
4522;19;90;7787.54;0.32795337166807487;0.04374552169234444;Leales VIP / Crónicos
4523;500;1;87.25;0.0;0.0;Esporádicos / Desertores
4524;2;22;1066.55;0.7414467207350804;0.05470910880877596;Frecuentes Regulares
4525;149;68;6230.18;0.2956447486268455;0.07949208530090623;Leales VIP / Crónicos
4526;415;30;2331.57;0.3285468589834317;0.09202811839232791;Frecuentes Regulares
4527;21;18;1560.9;0.27031199948747514;0.03489012749055032;Frecuentes Regulares
4528;54;9;290.19;0.3667597091560702;0.3259243943623144;Esporádicos Recientes
4529;521;4;651.85;0.05712970775485158;0.0;Esporádicos / Desertores
4530;49;7;248.07999999999998;0.3567800709448565;0.3009513060303128;Esporádicos Recientes
4531;158;5;407.90999999999997;0.1461106616655635;0.0;Esporádicos Recientes
4532;466;1;219.67;1.0;0.0;Cazadores de Ofertas
4533;280;5;486.02;0.0;0.08791819266696843;Esporádicos Recientes
4534;567;7;243.23999999999998;0.0;0.0;Esporádicos / Desertores
4535;65;8;337.01;0.0;0.06504258033886236;Esporádicos Recientes
4536;247;2;615.52;0.07821029373537822;0.0;Esporádicos Recientes
4537;167;2;230.47;0.0;0.026467653056796978;Esporádicos Recientes
4538;314;2;34.4;0.0;0.0;Esporádicos / Desertores
4539;535;19;1029.5;0.6197571636716852;0.09622146673142302;Cazadores de Ofertas
4540;47;35;1882.94;0.08012469860962113;0.10836776530319607;Frecuentes Regulares
4541;543;5;672.4799999999999;0.0;0.0;Esporádicos / Desertores
4542;52;6;239.7;0.26554025865665415;0.07476011681268253;Esporádicos Recientes
4543;144;5;125.42;0.11194386860149895;0.0;Esporádicos Recientes
4544;727;1;52.48;1.0;0.0;Cazadores de Ofertas
4545;89;6;217.53;0.2886958120718981;0.18130832528846594;Esporádicos Recientes
4546;7;6;436.14;0.0;0.07898839822075482;Esporádicos Recientes
4547;13;83;4891.49;0.35243453426256627;0.09130346785948658;Leales VIP / Crónicos
4548;199;3;641.0300000000001;0.0;0.0;Esporádicos Recientes
4549;246;3;135.22;0.0;0.0;Esporádicos Recientes
4550;388;2;92.22;0.0;0.6241596183040555;En Riesgo (Solo Medicamentos)
4551;52;3;165.22;0.0;0.18060767461566396;Esporádicos Recientes
4552;58;17;1183.03;0.4867839361639181;0.016694420259841254;Frecuentes Regulares
4553;61;5;226.07000000000002;0.0;0.5228026717388419;En Riesgo (Solo Medicamentos)
4554;248;1;100.11;0.0;0.0;Esporádicos Recientes
4555;304;9;607.45;0.5239278953000247;0.0367108403983867;Cazadores de Ofertas
4556;53;4;198.01;0.0;0.16983990707540023;Esporádicos Recientes
4557;686;7;217.78;0.35173110478464503;0.033198640830195615;Esporádicos / Desertores
4558;144;1;81.62;0.0;0.0;Esporádicos Recientes
4559;190;11;595.94;0.9129610363459408;0.2568379367050374;Cazadores de Ofertas
4560;379;1;131.26000000000002;1.0;0.0;Cazadores de Ofertas
4561;10;10;964.49;0.46278343995272114;0.08759033271469896;Esporádicos Recientes
4562;17;7;836.23;0.40796192435095613;0.0;Esporádicos Recientes
4563;201;6;308.45;0.36051223861241694;0.0;Esporádicos Recientes
4564;0;4;103.34;0.0;0.0;Esporádicos Recientes
4565;173;4;532.62;0.0;0.0;Esporádicos Recientes
4566;255;1;31.29;0.0;0.0;Esporádicos Recientes
4567;366;6;262.43;0.0981976146019891;0.2268414434325344;Esporádicos / Desertores
4568;163;2;83.44;0.529961649089166;0.4700383509108341;En Riesgo (Solo Medicamentos)
4569;84;30;1720.92;0.2769971875508449;0.03383655254166376;Frecuentes Regulares
4570;163;18;909.36;0.16165215096331487;0.07364520102049793;Esporádicos Recientes
4571;712;1;142.77999999999997;1.0;0.0;Cazadores de Ofertas
4573;4;28;2729.42;0.20949505755801598;0.04736903811066087;Frecuentes Regulares
4574;28;40;2945.41;0.22057370620728525;0.05228474134331044;Frecuentes Regulares
4576;714;1;77.1;0.0;0.0;Esporádicos / Desertores
4577;534;3;182.59;0.2212059806123008;0.0;Esporádicos / Desertores
4578;130;6;299.07;0.2894305680944261;0.22232253318621062;Esporádicos Recientes
4579;177;2;137.79000000000002;0.029392553886348784;0.029392553886348784;Esporádicos Recientes
4580;210;25;1464.8200000000002;0.4502942341038489;0.09750003413388675;Frecuentes Regulares
4581;129;8;384.52;0.0;0.1412670342244877;Esporádicos Recientes
4582;15;3;59.400000000000006;0.6035353535353536;0.31363636363636366;Esporádicos Recientes
4583;6;22;1391.32;0.16326222579995975;0.010551131299772878;Frecuentes Regulares
4584;529;1;28.6;0.0;0.0;Esporádicos / Desertores
